369,19,1907,,,2,SMKN 4 TAKALAR,,,,0,0,-
370,19,1907,,,2,SMKN 5 TAKALAR,,,,0,0,-
371,19,1907,,,2,SMKN 6 TAKALAR,,,,0,0,-
372,19,1907,,,2,SMKN 7 TAKALAR,,,,0,0,-
373,19,1908,,,2,SMKN 1 JENEPONTO,,,,0,0,-
374,19,1908,,,2,SMKN 2 JENEPONTO,,,,0,0,-
375,19,1908,,,2,SMKN 3 JENEPONTO,,,,0,0,-
376,19,1908,,,2,SMKN 4 JENEPONTO,,,,0,0,-
377,19,1908,,,2,SMKN 5 JENEPONTO,,,,0,0,-
378,19,1908,,,2,SMKN 6 JENEPONTO,,,,0,0,-
379,19,1908,,,2,SMKN 7 JENEPONTO,,,,0,0,-
380,19,1908,,,2,SMKN 8 JENEPONTO,,,,0,0,-
381,19,1908,,,2,SMKN 9 JENEPONTO,,,,0,0,-
382,19,1908,,,2,SMKN 10 JENEPONTO,,,,0,0,-
383,19,1909,,,2,SMKN 1 BARRU,,,,0,0,-
384,19,1909,,,2,SMKN 2 BARRU,,,,0,0,-
385,19,1909,,,2,SMKN 3 BARRU,,,,0,0,-
386,19,1909,,,2,SMKN 4 BARRU,,,,0,0,-
387,19,1909,,,2,SMKN 5 BARRU,,,,0,0,-
388,19,1910,,,2,SMKN 1 BONE,,,,0,0,-
389,19,1910,,,2,SMKN 2 BONE,,,,0,0,-
390,19,1910,,,2,SMKN 3 BONE,,,,0,0,-
391,19,1910,,,2,SMKN 4 BONE,,,,0,0,-
392,19,1910,,,2,SMKN 5 BONE,,,,0,0,-
393,19,1910,,,2,SMKN 6 BONE,,,,0,0,-
394,19,1910,,,2,SMKN 7 BONE,,,,0,0,-
395,19,1910,,,2,SMKN 8 BONE,,,,0,0,-
396,19,1910,,,2,SMKN 9 BONE,,,,0,0,-
397,19,1910,,,2,SMKN 10 BONE,,,,0,0,-
398,19,1911,,,2,SMKN 1 WAJO,,,,0,0,-
399,19,1911,,,2,SMKN 2 WAJO,,,,0,0,-
400,19,1911,,,2,SMKN 3 WAJO,,,,0,0,-
401,19,1911,,,2,SMKN 4 WAJO,,,,0,0,-
402,19,1911,,,2,SMKN 5 WAJO,,,,0,0,-
403,19,1911,,,2,SMKN 6 WAJO,,,,0,0,-
404,19,1911,,,2,SMKN 7 WAJO,,,,0,0,-
405,19,1911,,,2,SMKN 8 WAJO,,,,0,0,-
406,19,1911,,,2,SMKN 9 WAJO,,,,0,0,-
407,19,1912,,,2,SMKN 1 SOPPENG,,,,0,0,-
408,19,1912,,,2,SMKN 2 SOPPENG,,,,0,0,-
409,19,1912,,,2,SMKN 3 SOPPENG,,,,0,0,-
410,19,1912,,,2,SMKN 4 SOPPENG,,,,0,0,-
411,19,1912,,,2,SMKN 5 SOPPENG,,,,0,0,-
